#! daedalus 0.1.0
#! core_hash 
#! implementacao wolfram
#! metodo Espectral
#! graph_fingerprint 12020197036209409975
#! n 64
#! nnz 126
#! nmod 1
#! scale 1.9976644536646535
#! dt 0.1
#! lambda2 0.0024090875896555091
#! modularity_Q 0
#! mean_degree 1.96875
#! mean_path_len 21.666666666666667
#! n_edges 63
#! n_components 1
#! spec {"format_version":1,"core_hash":"","seed":12345,"graph":{"generator":"path","params":{"n_par":200,"n_perp":13,"seam_shift":3,"longitudinal_closed":false,"j_par":1,"j_perp":1,"n_modules":1,"ws_p":0,"conn_mode":"rewire","p_in":0,"p_out":0,"n":64,"dim":6,"rows":8,"cols":8}},"hamiltonian":{"kind":"adjacency","gamma":1,"normalization":"spectral","lanczos_steps":40},"initial":{"site":0},"time":{"t1":50,"nt":500},"observables":{"target":-1,"population":true,"module_concurrence":true,"full_concurrence":false,"pop_stride":1},"realizations":1}
t,norm,ipr,coh_l1,p_target,pmod0
13.4,0.99999999999999944,0.15995352056164521,9.3020598613854943,nan,0.99999999999999944
13.5,0.99999999999999977,0.15921221768884105,9.4479543376720513,nan,0.99999999999999977
13.600000000000001,0.99999999999999966,0.15847869540667186,9.5960343781081682,nan,0.99999999999999966
13.700000000000001,0.99999999999999944,0.15775220015347254,9.8548978315086515,nan,0.99999999999999944
13.8,0.99999999999999955,0.15703211583145398,10.049055812594625,nan,0.99999999999999955
13.9,0.99999999999999977,0.15631803243915215,10.17689758044688,nan,0.99999999999999977
14,0.99999999999999977,0.15560978013538809,10.237887392574737,nan,0.99999999999999977
14.100000000000001,0.99999999999999933,0.15490742522779646,10.232550527125878,nan,0.99999999999999933
14.200000000000001,0.99999999999999966,0.15421123055947646,10.162436347397299,nan,0.99999999999999966
14.3,0.99999999999999944,0.15352158807910687,10.030059861196834,nan,0.99999999999999944
14.4,0.99999999999999955,0.15283893524834568,9.9056070132818909,nan,0.99999999999999955
14.5,0.99999999999999955,0.15216366884706541,9.9408341258322678,nan,0.99999999999999955
14.600000000000001,0.99999999999999966,0.15149606948589902,10.103380894614542,nan,0.99999999999999966
14.700000000000001,0.99999999999999944,0.15083624786741092,10.200250801590437,nan,0.99999999999999944
14.8,0.99999999999999955,0.15018411999233996,10.247582077636938,nan,0.99999999999999955
14.9,0.99999999999999922,0.14953941374498511,10.524757407928447,nan,0.99999999999999922
15,0.99999999999999955,0.14890170437989588,10.742083182426197,nan,0.99999999999999955
15.100000000000001,0.99999999999999933,0.14827047212574273,10.887622653224658,nan,0.99999999999999933
15.200000000000001,0.99999999999999955,0.14764517204998198,10.960409531794114,nan,0.99999999999999955
15.3,0.99999999999999933,0.14702530490163259,10.960655836117735,nan,0.99999999999999933
15.4,0.99999999999999933,0.14641047801196124,10.889723306623945,nan,0.99999999999999933
15.5,0.99999999999999933,0.14580044734813074,10.750069736396579,nan,0.99999999999999933
15.600000000000001,0.99999999999999933,0.14519513510132456,10.638195954724197,nan,0.99999999999999933
15.700000000000001,0.99999999999999944,0.14459462119022567,10.725051712951705,nan,0.99999999999999944
15.8,0.99999999999999922,0.1439991111307852,10.881243839808519,nan,0.99999999999999922
15.9,0.99999999999999922,0.14340888623916497,10.965710908767123,nan,0.99999999999999922
16,0.99999999999999933,0.14282424458361725,10.978750619787666,nan,0.99999999999999933
16.100000000000001,0.99999999999999944,0.14224544215494563,11.128281749439167,nan,0.99999999999999944
16.199999999999999,0.99999999999999933,0.14167264328318443,11.253025861753215,nan,0.99999999999999933
16.3,0.99999999999999933,0.14110588752205036,11.400171310692638,nan,0.99999999999999933
16.400000000000002,0.99999999999999911,0.14054507738700558,11.47581582522285,nan,0.99999999999999911
16.5,0.99999999999999922,0.1399899879450171,11.491705800962611,nan,0.99999999999999922
16.600000000000001,0.99999999999999944,0.13944029585607584,11.449286017398478,nan,0.99999999999999944
16.699999999999999,0.99999999999999922,0.13889562257893969,11.403204192179471,nan,0.99999999999999922
16.8,0.99999999999999911,0.13835558449731971,11.542072669214846,nan,0.99999999999999911
16.900000000000002,0.99999999999999933,0.13781984195896201,11.603462888352634,nan,0.99999999999999933
17,0.99999999999999922,0.13728813971669989,11.618328252285319,nan,0.99999999999999922
17.100000000000001,0.999999999999999,0.13676033288987726,11.713848732834202,nan,0.999999999999999
17.199999999999999,0.99999999999999933,0.13623639503069176,11.731713820910401,nan,0.99999999999999933
17.3,0.99999999999999933,0.13571640777094962,11.881033965425569,nan,0.99999999999999933
17.400000000000002,0.99999999999999933,0.13520053437996884,12.006183524657535,nan,0.99999999999999933
17.5,0.99999999999999944,0.1346889819472857,12.050623143891263,nan,0.99999999999999944
17.600000000000001,0.999999999999999,0.13418195846753414,12.020707128533043,nan,0.999999999999999
17.699999999999999,0.99999999999999933,0.13367963164176593,12.028559731891707,nan,0.99999999999999933
17.8,0.99999999999999955,0.1331820956775217,12.020982824812845,nan,0.99999999999999955
17.900000000000002,0.99999999999999911,0.13268935089264571,12.199315495559902,nan,0.99999999999999911
18,0.99999999999999911,0.13220129876885752,12.331881678013481,nan,0.99999999999999911
18.100000000000001,0.99999999999999966,0.13171775261849999,12.404420995832108,nan,0.99999999999999966
18.199999999999999,0.99999999999999922,0.13123846161564009,12.393728775986899,nan,0.99999999999999922
18.3,0.99999999999999911,0.13076314396885022,12.369245485798307,nan,0.99999999999999911
18.400000000000002,0.99999999999999922,0.13029152376432773,12.395478287903719,nan,0.99999999999999922
18.5,0.99999999999999911,0.12982336564905386,12.577096216828197,nan,0.99999999999999911
18.600000000000001,0.99999999999999944,0.12935850207615481,12.705199898307832,nan,0.99999999999999944
18.699999999999999,0.99999999999999966,0.12889684917939325,12.746613415204253,nan,0.99999999999999966
18.8,0.99999999999999933,0.12843840924434515,12.701960227163114,nan,0.99999999999999933
18.900000000000002,0.99999999999999933,0.12798325988722919,12.64615453704088,nan,0.99999999999999933
19,0.99999999999999955,0.12753153209966419,12.821742027721146,nan,0.99999999999999955
19.100000000000001,0.99999999999999922,0.12708338095718899,12.990877766551525,nan,0.99999999999999922
19.200000000000002,0.99999999999999944,0.12663895378358389,13.071028891642923,nan,0.99999999999999944
19.3,0.99999999999999944,0.12619836078220669,13.062617497197608,nan,0.99999999999999944
19.400000000000002,0.99999999999999933,0.12576165258392021,12.978501856835613,nan,0.99999999999999933
19.5,0.99999999999999922,0.12532880793332187,12.881643253999936,nan,0.99999999999999922
19.600000000000001,0.99999999999999911,0.12489973305393144,12.865487165779146,nan,0.99999999999999911
19.700000000000002,0.99999999999999911,0.12447427237394775,13.109931571369706,nan,0.99999999999999911
19.8,0.99999999999999911,0.12405222855003718,13.264594603557062,nan,0.99999999999999911
19.900000000000002,0.99999999999999922,0.12363338836222664,13.328016309361876,nan,0.99999999999999922
20,0.99999999999999911,0.12321755026543691,13.396017976285655,nan,0.99999999999999911
20.100000000000001,0.99999999999999933,0.12280454927386455,13.606777179862167,nan,0.99999999999999933
20.200000000000002,0.99999999999999922,0.12239427541663315,13.72278416673379,nan,0.99999999999999922
20.3,0.99999999999999933,0.12198668312696718,13.748681482082508,nan,0.99999999999999933
20.400000000000002,0.99999999999999922,0.12158179041988079,13.832487264260789,nan,0.99999999999999922
20.5,0.99999999999999955,0.12117966833201955,13.821474034091664,nan,0.99999999999999955
20.600000000000001,0.99999999999999933,0.12078042258770702,13.717338619844591,nan,0.99999999999999933
20.700000000000002,0.99999999999999933,0.12038417059168243,13.523243667838338,nan,0.99999999999999933
20.8,0.99999999999999922,0.11999101746789696,13.376144611613396,nan,0.99999999999999922
20.900000000000002,0.99999999999999922,0.11960103488687827,13.600521207987171,nan,0.99999999999999922
21,0.99999999999999966,0.11921424586785628,13.734270530553443,nan,0.99999999999999966
21.100000000000001,0.99999999999999922,0.11883061771127119,13.90731350643769,nan,0.99999999999999922
21.200000000000002,0.99999999999999911,0.11845006388737128,14.230063768100402,nan,0.99999999999999911
21.3,0.99999999999999911,0.11807245429269787,14.453235514928605,nan,0.99999999999999911
21.400000000000002,0.99999999999999955,0.11769763200963617,14.574839884948394,nan,0.99999999999999955
21.5,0.999999999999999,0.11732543375772273,14.594587381565341,nan,0.999999999999999
21.600000000000001,0.99999999999999944,0.11695571074466583,14.513860945232378,nan,0.99999999999999944
21.700000000000002,0.999999999999999,0.11658834666932056,14.476769032585488,nan,0.999999999999999
21.8,0.99999999999999933,0.11622327017445338,14.368862340996285,nan,0.99999999999999933
21.900000000000002,0.99999999999999933,0.11586045999358228,14.165457311624036,nan,0.99999999999999933
22,0.99999999999999944,0.11549994222433516,14.064887963894049,nan,0.99999999999999944
22.100000000000001,0.99999999999999944,0.11514178039913565,14.133446258820343,nan,0.99999999999999944
22.200000000000002,0.999999999999999,0.1147860601194296,14.336736373509191,nan,0.999999999999999
22.3,0.99999999999999922,0.11443287080708146,14.701459820542069,nan,0.99999999999999922
22.400000000000002,0.99999999999999933,0.11408228749378503,14.963807516320843,nan,0.99999999999999933
22.5,0.99999999999999933,0.11373435547259516,15.121120240219539,nan,0.99999999999999933
22.600000000000001,0.99999999999999933,0.11338908010437261,15.203633595250618,nan,0.99999999999999933
22.700000000000002,0.999999999999999,0.11304642320171794,15.220221781668151,nan,0.999999999999999
22.8,0.99999999999999944,0.11270630634902702,15.147366649762979,nan,0.99999999999999944
22.900000000000002,0.99999999999999944,0.11236862043032093,14.97958593429805,nan,0.99999999999999944
23,0.99999999999999933,0.11203323969554677,14.85815180525523,nan,0.99999999999999933
23.100000000000001,0.99999999999999933,0.11170003804242326,14.701969706798623,nan,0.99999999999999933
23.200000000000002,0.99999999999999944,0.11136890491720277,14.698738905034245,nan,0.99999999999999944
23.3,0.99999999999999911,0.11103975837489918,14.942797285755416,nan,0.99999999999999911
23.400000000000002,0.99999999999999944,0.11071255335402986,15.293085237646341,nan,0.99999999999999944
23.5,0.99999999999999911,0.11038728402174018,15.536138008808567,nan,0.99999999999999911
23.600000000000001,0.99999999999999933,0.11006397999970048,15.725364639477106,nan,0.99999999999999933
23.700000000000002,0.99999999999999944,0.10974269723687535,15.882073204668493,nan,0.99999999999999944
23.8,0.99999999999999933,0.10942350510397932,15.92661961886792,nan,0.99999999999999933
23.900000000000002,0.99999999999999922,0.10910647182506831,15.859763389247486,nan,0.99999999999999922
24,0.99999999999999911,0.10879165055828604,15.69203603344232,nan,0.99999999999999911
24.100000000000001,0.99999999999999933,0.1084790682698101,15.498444293142959,nan,0.99999999999999933
24.200000000000002,0.99999999999999933,0.10816871904914694,15.202497605968993,nan,0.99999999999999933
24.3,0.99999999999999933,0.10786056277647741,15.176742464250516,nan,0.99999999999999933
24.400000000000002,0.99999999999999888,0.10755452919511344,15.482187308672532,nan,0.99999999999999888
24.5,0.99999999999999933,0.10725052660077076,15.792528832581471,nan,0.99999999999999933
24.600000000000001,0.99999999999999944,0.10694845366438113,16.152206415371793,nan,0.99999999999999944
24.700000000000002,0.99999999999999944,0.10664821246024534,16.397614456933268,nan,0.99999999999999944
24.8,0.99999999999999944,0.10634972063843881,16.526270698852083,nan,0.99999999999999944
24.900000000000002,0.99999999999999933,0.10605292087136235,16.537664968198821,nan,0.99999999999999933
25,0.99999999999999944,0.1057577861804551,16.570984712989304,nan,0.99999999999999944
25.100000000000001,0.99999999999999922,0.10546432042846853,16.496180691106456,nan,0.99999999999999922
25.200000000000002,0.99999999999999955,0.10517255403421137,16.307183281488512,nan,0.99999999999999955
25.3,0.99999999999999966,0.10488253570797716,16.008338139862118,nan,0.99999999999999966
25.400000000000002,0.99999999999999944,0.10459432160267238,15.682325765500795,nan,0.99999999999999944
25.5,0.99999999999999966,0.1043079636392727,15.922404231401777,nan,0.99999999999999966
25.600000000000001,0.99999999999999922,0.1040234988455681,16.207719847459518,nan,0.99999999999999922
25.700000000000002,0.99999999999999933,0.10374094133945896,16.441035980737808,nan,0.99999999999999933
25.8,0.99999999999999922,0.10346027813243549,16.794456766432826,nan,0.99999999999999922
25.900000000000002,0.99999999999999933,0.10318146930281042,17.045677370434646,nan,0.99999999999999933
26,0.99999999999999944,0.10290445239363835,17.190401137539971,nan,0.99999999999999944
26.100000000000001,0.99999999999999966,0.10262915023683527,17.212476960581451,nan,0.99999999999999966
26.200000000000002,0.99999999999999933,0.10235548089322923,17.112869671349926,nan,0.99999999999999933
26.3,0.99999999999999988,0.10208336810389485,16.994407384570489,nan,0.99999999999999988
26.400000000000002,0.99999999999999955,0.1018127506111231,16.814492580214842,nan,0.99999999999999955
26.5,0.99999999999999988,0.10154358892669351,16.640458342352893,nan,0.99999999999999988
26.600000000000001,0.99999999999999977,0.1012758685598976,16.761650279323429,nan,0.99999999999999977
26.700000000000002,0.99999999999999955,0.10100959929475517,16.848402379278155,nan,0.99999999999999955
26.8,0.99999999999999977,0.10074481073164202,16.948420720053523,nan,0.99999999999999977
26.900000000000002,0.99999999999999966,0.1004815448845342,17.178414579067844,nan,0.99999999999999966
27,0.99999999999999966,0.10021984706299551,17.478594009503552,nan,0.99999999999999966
27.100000000000001,0.99999999999999966,0.099959756503367261,17.654407266088576,nan,0.99999999999999966
27.200000000000002,0.99999999999999988,0.099701298214980554,17.72954465219524,nan,0.99999999999999988
27.3,0.99999999999999933,0.099444477280408297,17.730401848220065,nan,0.99999999999999933
27.400000000000002,0.99999999999999966,0.099189276434920509,17.610234254661051,nan,0.99999999999999966
27.5,0.99999999999999988,0.098935657218559541,17.401199678938361,nan,0.99999999999999988
27.600000000000001,0.99999999999999977,0.098683564430334033,17.360218537998516,nan,0.99999999999999977
27.700000000000002,0.99999999999999977,0.098432933106487902,17.498617036516616,nan,0.99999999999999977
27.8,0.99999999999999988,0.098183696871198475,17.705663294558704,nan,0.99999999999999988
27.900000000000002,0.99999999999999966,0.097935796323145973,17.786237136198767,nan,0.99999999999999966
28,0.99999999999999966,0.097689186149246903,17.753692164931184,nan,0.99999999999999966
28.100000000000001,0.99999999999999988,0.097443839887783087,17.873811680759803,nan,0.99999999999999988
28.200000000000002,0.99999999999999966,0.097199751656221369,18.098997317849907,nan,0.99999999999999966
28.3,0.99999999999999966,0.096956934648972911,18.269467384847146,nan,0.99999999999999966
28.400000000000002,1,0.096715416718543931,18.308877493919645,nan,1
28.5,0.99999999999999955,0.096475233800409149,18.217685401947704,nan,0.99999999999999955
28.600000000000001,0.99999999999999988,0.096236422259415602,18.004678107869917,nan,0.99999999999999988
28.700000000000002,0.99999999999999955,0.095999011377343734,18.05112845180043,nan,0.99999999999999955
28.8,0.99999999999999966,0.095763017149597562,17.996816994529897,nan,0.99999999999999966
28.900000000000002,1.0000000000000002,0.095528438326615811,18.200123935756849,nan,1.0000000000000002
29,0.99999999999999933,0.095295255263044123,18.407152749156551,nan,0.99999999999999933
29.100000000000001,0.99999999999999955,0.095063431686396401,18.49829686216492,nan,0.99999999999999955
29.200000000000002,0.99999999999999977,0.094832919039039592,18.460229523337886,nan,0.99999999999999977
29.3,1,0.094603662654348649,18.543852212913073,nan,1
29.400000000000002,0.99999999999999966,0.094375608759464657,18.722244370182945,nan,0.99999999999999966
29.5,0.99999999999999977,0.094148711192100276,18.766214500295987,nan,0.99999999999999977
29.600000000000001,0.99999999999999977,0.093922936789762337,18.798768797577015,nan,0.99999999999999977
29.700000000000002,1.0000000000000002,0.093698268641386542,18.79039024929283,nan,1.0000000000000002
29.8,0.99999999999999966,0.09347470674384288,18.89235735293122,nan,0.99999999999999966
