passo,gamma_t,c_total,sd_total,c_inter,sd_inter,c_intra
0,0,0,0,0,0,0
10,1,0.7137542026159589,0.0029098703813146484,0.036854568078281053,0.00018882655613932121,0.67689963453767787
20,2,1.5617800314402208,0.0066758328197011199,0.19506949454009548,0.00098324688411008214,1.3667105369001253
30,3,2.4943034841884026,0.017669349555360446,0.53739194170647131,0.0048556307596378592,1.9569115424819312
40,4,3.5388734150808698,0.032922859686994384,1.1199400613874264,0.012044848766827994,2.4189333536934434
50,5,4.6214316332477861,0.049147411871272341,1.9343031293514308,0.024139879103553009,2.6871285038963553
60,6,5.7171082978313263,0.079733981634437234,2.9046452694146163,0.044065986424877204,2.81246302841671
70,7,7.07061900411927,0.082297550458895599,4.1455409833030341,0.055956354993177679,2.9250780208162359
80,8,8.0741438644969126,0.14218354438101352,5.213782888952939,0.11178917962852612,2.8603609755439736
90,9,8.6395703313693559,0.16922935482021903,5.9425163485063441,0.14311056390862814,2.6970539828630118
100,10,8.894491641249461,0.19720817668631127,6.3539216666231324,0.16034084489267561,2.5405699746263286
110,11,9.0926331959779088,0.24490688023175203,6.633547563490712,0.20358838029608037,2.4590856324871968
120,12,8.8611797025210457,0.23490292538805227,6.5327077003277241,0.20432991494564892,2.3284720021933216
130,13,8.5995130545789067,0.14261237799269105,6.3797070501472852,0.13122876428327812,2.2198060044316215
140,14,8.4123041849264517,0.19605073070554851,6.253316628528772,0.17189592785239632,2.1589875563976797
150,15,8.0238188636330392,0.15214314906073936,5.939731282231782,0.12917585631524825,2.0840875814012572
160,16,7.7524029473104097,0.2086612694691074,5.7131674403833177,0.18280321336717226,2.039235506927092
170,17,7.5563147552627683,0.21709151841276178,5.5752914914918934,0.18760738103905517,1.9810232637708749
180,18,7.3159215152210866,0.22971537371465461,5.3883188397640343,0.19535548149773999,1.9276026754570523
190,19,6.9320092088006895,0.20535837694688358,5.1122891702675073,0.17593206203608983,1.8197200385331822
200,20,6.5707943648539819,0.19930435147234832,4.8444737894162424,0.17152080562383926,1.7263205754377395
210,21,6.0794610178896829,0.12369195949132326,4.4409000780622101,0.10339853768924387,1.6385609398274728
220,22,5.9622719270668707,0.093251884185814676,4.380285782856669,0.091208381741865144,1.5819861442102017
230,23,5.5039016585279317,0.068535118796423669,4.0167904789857989,0.067766718875496429,1.4871111795421328
240,24,5.2611363880979862,0.090268786157495839,3.8188209574970755,0.07761016614115239,1.4423154306009107
250,25,5.1878969583937851,0.10780825377716832,3.7799668712654388,0.087748927166419979,1.4079300871283462
260,26,4.8343196248461862,0.16962774040542355,3.5130626362977644,0.13819859533348633,1.3212569885484218
270,27,4.4388851110645078,0.088872413377545159,3.2075296208712976,0.065737348988060537,1.2313554901932102
280,28,4.203647411486739,0.1417174726198932,3.0398019477360889,0.1127742599864143,1.1638454637506501
290,29,4.0628778276652771,0.13497052855255845,2.9472673984287683,0.11580688804461259,1.1156104292365088
300,30,3.9014801262968963,0.17150732133232915,2.8279915021082624,0.14714640213353206,1.0734886241886339
310,31,3.6603890111296513,0.14213904599442143,2.6403830039650611,0.12504623595833431,1.0200060071645902
320,32,3.3419945663511004,0.14302189787550157,2.3910347095554583,0.12358197601597513,0.9509598567956421
330,33,3.0684393718861718,0.11785624730025993,2.178002726429185,0.095141058401165976,0.89043664545698675
340,34,2.9126753568549759,0.06503660480197293,2.0621283853153205,0.053619246872678147,0.85054697153965542
350,35,2.7812783779803003,0.040571162674156662,1.9621131947461472,0.0382185476808449,0.8191651832341531
360,36,2.6106538007205633,0.039777639194835977,1.8247540722235907,0.033166166652969467,0.78589972849697265
370,37,2.5877697058555347,0.042412433333470674,1.8137207108102666,0.03526861406595299,0.77404899504526803
380,38,2.582477953620248,0.043677068267779701,1.8285764413655428,0.028201729076751482,0.75390151225470525
390,39,2.4417009290319149,0.060475154007762627,1.7296252169347854,0.045340147435917882,0.7120757120971295
400,40,2.3317295938192077,0.08409831921314824,1.6575818736189896,0.065326876520678909,0.67414772020021818
